imdbId,title,releaseYear,releaseDate,genre,writers,actor_id,actors,director_id,directors,sequel,hitFlop
tt0346507,Andaaz,2003,23-May-03,Drama | Musical | Romance,Robin Bhatt (screenplay) | Shyam Goel (screenplay) | Jainendra Jain (dialogue) | Raj Kanwar (story),511,Vrajesh Hirjee,21,Raj Kumar Gupta,0,6
tt0346548,Avgat,2001,1-Jun-01,Action | Crime | Drama,N/A,512,Vicky Ahuja,22,Rakeysh Omprakash Mehra,0,1
tt0346723,Chalte Chalte,2003,13-Jun-03,Drama | Romance,Aziz Mirza (story) | Robin Bhatt (story) | Aziz Mirza (screenplay) | Robin Bhatt (screenplay) | Pramod Sharma (dialogue) | Ashish Kariya (dialogue) | Rumi Jaffery (dialogue),513,Sandhya Mridul,23,Sanjay Gadhvi,0,6
tt0347167,The Hero: Love Story of a Spy,2003,10-Apr-03,Action | Adventure | Drama,Shaktimaan Talwar,514,Arbaaz Khan,24,Indra Kumar,0,3
tt0347278,Jhankaar Beats,2003,20-Jun-03,Comedy | Musical | Romance,Sujoy Ghosh (story) | Milap Zaveri (dialogue) | Sujoy Ghosh (dialogue) | Suresh Nair (dialogue),515,Prachi Desai,25,Kunal Deshmukh,0,2
tt0347304,Kal Ho Naa Ho,2003,28-Nov-03,Comedy | Drama | Romance,Niranjan Iyengar (dialogue) | Karan Johar (screenplay) | Karan Johar (story),516,Ali Zafar,26,Kunal Kohli,0,6
tt0347332,Khakee,2004,23-Jan-04,Action | Drama,Shridhar Raghavan | Rajkumar Santoshi (dialogue) | Rajkumar Santoshi,517,Udita Goswami,27,Abhishek Kapoor,0,4
tt0347416,LOC: Kargil,2003,12-Dec-03,Drama | War,J.P. Dutta | O.P. Dutta (dialogue),518,Rana Jung Bahadur,28,N. Chandra,0,2
tt0347473,Main Hoon Na,2004,30-Apr-04,Action | Comedy | Romance,Farah Khan (story) | Abbas Tyrewala (screenplay) | Farah Khan (screenplay) | Rajesh Saathi (screenplay) | Abbas Tyrewala (dialogue),519,Abhay Deol,29,Priyadarshan,0,6
tt0347779,Pinjar,2003,N/A,Drama,Chandra Prakash Dwivedi (additional dialogue) | Chandra Prakash Dwivedi (screenplay) | Amrita Pritam (dialogue) | Amrita Pritam (novel) | Amrita Pritam (story),520,Neetu Chandra,30,Shoojit Sircar,0,1
tt0348172,Tehzeeb,2003,21-Nov-03,Drama,Khalid Mohamed (story) | Javed Siddiqui (dialogue),521,Sanjay Mishra,31,Ashutosh Gowariker,0,1
tt0348190,Tere Liye,2001,14-Dec-01,Drama | Family | Musical,Anant Balani | Abbas Tyrewala (lyrics),522,Priyanshu Chatterjee,32,Ram Gopal Varma,0,1
tt0348258,Tujhe Meri Kasam,2003,3-Jan-03,Romance,Neeraj Vora (dialogue),523,Raveena Tandon,33,Vishal Bhardwaj,0,6
tt0348521,Aapko Pehle Bhi Kahin Dekha Hai,2003,10-Jan-03,Action | Comedy | Drama,Shashank Dabral | Nitin Raikwar (lyrics) | Rajan Raj (lyrics) | Sameer (lyrics) | Anubhav Sinha (dialogue),524,Alok Nath,34,Abbas Alibhai Burmawalla,0,1
tt0348656,Khushi,2003,7-Feb-03,Action | Drama | Romance,Aman Jaffery (dialogue) | Bolu Khan (dialogue) | Surya S.J. (story),525,Mahie Gill,35,Mastan Alibhai Burmawalla,0,2
tt0348662,Kucch To Hai,2003,24-Jan-03,Drama | Horror | Mystery,Rajeev Jhaveri (story) | Anurag Prapanna (dialogue) | Umesh Shukla (dialogue),526,Sharat Saxena,36,Milan Luthria,0,2
tt0348824,Chalo Ishq Ladaaye,2002,27-Dec-02,Comedy | Romance,Imtiaz Patel | Yunus Sajawal,527,Mithun Chakraborty,37,Prakash Jha,0,1
tt0348843,Jism,2003,17-Jan-03,Drama | Romance | Thriller,Mahesh Bhatt | Niranjan Iyengar (dialogue),528,Bobby Deol,38,Sanjay Gupta,0,6
tt0349058,88 Antop Hill,2003,27-Jun-03,Thriller,Kushan Nandy (story) | Kiran Shroff (story),529,Tinnu Anand,39,Zoya Akhtar,0,1
tt0349115,Baaz: A Bird in Danger,2003,7-Feb-03,Thriller,Shyam Goel (story) | Sanjay Masoom (dialogues) | Mehboob (lyrics),530,Manjari Phadnis,40,Madhur Bhandarkar,0,1
tt0349333,Darna Mana Hai,2003,25-Jul-03,Horror | Adventure,Atul Sabharwal | Rajnish Thakur | Abbas Tyrewala,531,Kunal Kapoor,41,Vipul Amrutlal Shah,0,3
tt0349620,Inteqam: The Perfect Game,2004,1-Nov-04,Action |Romance,Rajiv Babbar (story) | Shahnawaz Ahmed Kenny (scenario) | Yunus Sajawal (screenplay) | Jalees Sherwani (dialogue),532,Ayub Khan,42,Pooja Bhatt,0,1
tt0349679,Khwahish,2003,6-Jun-03,Drama | Romance | Musical,Govind Menon (screenplay) | Shashi Wadia (dialogue),533,Kashmira Shah,43,Anubhav Sinha,0,4
tt0349703,Kyun! Ho Gaya Na...,2004,13-Aug-04,Comedy | Drama | Romance,Tushar Hiranandani (dialogues) | Tushar Hiranandani (screenplay) | Samir Karnik | Vivek Oberoi (dialogues) | Vivek Oberoi (screenplay) | Rajesh Soni (dialogues) | Rajesh Soni (screenplay) | Milap Zaveri (dialogues) | Milap Zaveri (screenplay),534,Deepak Dobriyal,44,Raj Kanwar,0,2
tt0352314,Ek Hasina Thi,2004,24-Feb-04,Crime | Romance | Thriller,Sriram Raghavan | Pooja Ladha Surti,535,Rajpal Yadav,45,Anurag Kashyap,0,2
tt0352489,Kash... Aap Hamare Hote,2003,14-Feb-03,Family | Musical | Romance,Ravindra Peepat (screenplay) | Atul Tiwari (dialogue) | Atul Tiwari (screenplay),536,Divya Dutta,46,Krishna D.K.,0,1
tt0352830,Sssshhh...,2003,24-Oct-03,Horror | Mystery,Arshad Sayed,537,Rajat Bedi,47,Vikram Bhatt,0,3
tt0353351,Dhund: The Fog,2003,21-Feb-03,Adventure | Thriller,S. Kahn (screenplay) | Sajeev Kapoor (dialogue),538,Rahul Bose,48,Dibakar Banerjee,0,1
tt0354538,Ek Aur Ek Gyarah: By Hook or by Crook,2003,28-Mar-03,Action | Comedy | Musical,Aman Jaffery (dialogue) | Shahnawaz Ahmed Kenny (scenario) | Bolu Khan (dialogue) | Yunus Sajawal (screenplay),539,Parvin Dabas,49,Shashilal K. Nair,0,3
tt0354786,Oops!,2003,N/A,Drama,Bijesh Jayarajan (dialogue) | Deepak Tijori,540,Asrani,50,Rohan Sippy,0,1
tt0356982,Paanch,2003,22-Apr-06,Crime | Thriller,Anurag Kashyap,541,Raghuvir Yadav,51,Sangeeth Sivan,0,1
tt0357208,Stumped,2003,16-May-03,Comedy | Drama,Gaurav Pandey | Abbas Tyrewala (lyrics),542,Avtar Gill,52,Rajkumar Santoshi,0,1
tt0358613,Om,2003,21-Mar-03,Action | Romance,Naeem-Ejaz (dialogue),543,Aashish Chaudhary,53,Sagar Ballary,0,1
tt0362204,Supari,2003,20-Jun-03,Crime | Drama,Padam Kumar (screenplay) | Atul Sabharwal (additional dialogue) | Mushtaq Sheikh (screenplay) | Sutapa Sikdar (dialogue) | Anuradha Tiwari (screenplay),544,Laxmikant Berde,54,Habib Faisal,0,1
tt0362696,Haasil,2003,16-May-03,Crime | Drama | Romance,Tigmanshu Dhulia (dialogue) | Tigmanshu Dhulia (script) | Tigmanshu Dhulia (story),545,Nandita Das,55,Satish Kaushik,0,1
tt0362771,Ishq Vishk,2003,10-Apr-03,Comedy | Romance,Ken Ghosh (story) | Kiran Kotrial (dialogue) | Vinod Ranganathan (screenplay),546,Mukesh Tiwari,56,Sujoy Ghosh,0,4
tt0362902,Nayee Padosan,2003,6-Jun-03,Comedy,Ikram Akhtar (screenplay) | Ikram Akhtar (story) | Raghuvir Shekhawat (dialogue),547,Mahima Chaudhry,57,Deepak S. Shivdasani,0,3
tt0363409,Aan: Men at Work,2004,4-Jun-04,Drama | Action,Hriday Lani (dialogue) | Sanjeev Puri (screenplay) | Sanjeev Puri (story) | Manoj Tyagi (screenplay) | Manoj Tyagi (story),548,Shahana Goswami,58,Milind Ukey,0,1
tt0363472,Bewafaa,2005,25-Feb-05,Drama,Dharmesh Darshan,549,Tara Sharma,59,Dev Anand,0,3
tt0363721,Joggers' Park,2003,12-Sep-03,Comedy | Romance,Subhash Ghai (story),550,Smita Jaykar,60,Raj Nidimoru,0,2
tt0363833,Mumbai Se Aaya Mera Dost,2003,22-Aug-03,Romance | Action | Adventure,Apoorva Lakhia,551,Gulshan Grover,61,Kookie V. Gulati,0,1
tt0364303,Dev,2004,11-Jun-04,Drama,G.P. Deshpande (dialogue) | Nida Fazli (dialogue) | Govind Nihalani (dialogue) | Meenakshi Sharma (dialogue) | Meenakshi Sharma (script) | Meenakshi Sharma (story),552,Vidya Malvade,62,Mani Shankar,0,2
tt0364604,Plan,2004,9-Jan-04,Action | Thriller,Sanjay Gupta (story) | Vinay (screenplay) | Yash (screenplay) | Milap Zaveri (dialogue),553,Yashpal Sharma,63,Nikhil Advani,0,2
tt0364621,Qayamat: City Under Threat,2003,11-Jul-03,Action | Romance | Thriller,Pathik Vats (dialogue) | Suparn Verma (screenplay),554,Manoj Bajpayee,64,Pradeep Sarkar,0,4
tt0366276,Calcutta Mail,2003,30-Jun-03,Thriller,Gunasekhar (story) | Sudhir Mishra (screenplay) | Ruchi Narain (screenplay) | Saurabh Shukla (dialogue) | Saurabh Shukla (screenplay),555,Ashutosh Rana,65,Ken Ghosh,0,1
tt0366630,Janasheen,2003,12-Sep-03,Musical | Action | Drama,Shiraz Ahmed (screenplay) | Feroz Khan | Kamlesh Pandey (dialogue) | Suparn Verma (screenplay) | Suparn Verma (story),556,Ravi Kishan,66,Samir Karnik,0,2
tt0366658,Kaise Kahoon Ke... Pyaar Hai,2003,9-May-03,Crime | Romance,Sameer Arora (dialogue),557,Nafisa Ali,67,Arshad Khan,0,1
tt0366761,Meenaxi: Tale of 3 Cities,2004,2-Apr-04,Romance |Drama,Owais Husain (story) | M.F. Hussain (dialogue) | M.F. Hussain (story),558,Arunoday Singh,68,Govind Menon,0,1
tt0366880,Parwana,2003,12-Sep-03,Romance |Drama,Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Tanveer Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story),559,Omkar Das Manikpuri,69,Rajat Kapoor,0,2
tt0366985,Rudraksh,2004,13-Feb-04,Fantasy | Sci-Fi,Mani Shankar (screenplay) | Mani Shankar (story),560,Himanshu Malik,70,Rajat Mukherjee,0,1
tt0367110,Swades,2004,17-Dec-04,Drama,M.G. Sathya (story) | Ashutosh Gowariker (story) | Ashutosh Gowariker (screenplay) | Sameer Sharma (screenplay) | Lalit Marathe (screenplay) | Amin Hajee (screenplay) | Charlotte Whitby-Coles (screenplay) | Yashodeep Nigudkar (screenplay) | Ayan Mukherjee (screenplay) | K.P. Saxena (dialogue),561,Mimoh Chakraborty,71,Apoorva Lakhia,0,2
tt0368580,Asambhav,2004,23-Jul-04,Action | Adventure | Drama,Rajiv Rai | Naeem Sha (dialogue) | Naeem Sha (screenplay),562,Nushrat Bharucha,72,Anant Mahadevan,0,1
tt0368683,Desh,2002,N/A,Drama,Animesh Rai Chaudhary (assistant screenplay writer) | Prafulla Roy (novel) | Salil Sarkar (dialogue) | Salil Sarkar (screenplay) | Raja Sen (screenplay),563,Sarika,73,Sriram Raghavan,0,1
tt0368811,Jajantaram Mamantaram,2003,30-May-03,Fantasy | Family,N/A,564,Hema Malini,74,Dharmesh Darshan,0,1
tt0369516,Hawa,2003,4-Jul-03,Horror | Thriller,Sutanu Gupta (screenplay) | Sutanu Gupta (story) | Sanjay Masoom (dialogue),565,Krishna Bhatt,75,Aditya Datt,0,3
tt0369637,Kuch Naa Kaho,2003,26-Aug-03,Drama | Romance,Rohena Gera (story) | Naushil Mehta (dialogue) | Nidhi Tuli (dialogue) | Neeraj Vora (screenplay),566,Dino Morea,76,Suneel Darshan,0,2
tt0371735,Hungama,2003,1-Aug-03,Comedy | Drama | Romance,Priyadarshan (story) | Priyadarshan (screenplay) | Neeraj Vora (dialogue),567,Tanushree Dutta,77,Shashant Shah,0,5
tt0371775,Khel,2003,11-Nov-03,Action | Thriller,N/A,568,Zakir Hussain,78,Sudhir Mishra,0,2
tt0371922,Saaya,2003,4-Jul-03,Action | Drama | Horror,Amol Shetge (screenplay),569,Asif Basra,79,Harry Baweja,0,2
tt0373856,Gangaajal,2003,29-Aug-03,Crime | Drama,Prakash Jha (screenplay),570,Sachin Khedekar,80,Tigmanshu Dhulia,0,4
tt0373970,Khanjar,2003,27-Jun-03,Action,Saroj Khan (dialogue) | Saroj Khan (screenplay),571,Celina Jaitly,81,Kundan Shah,0,1
tt0373972,Khullam Khulla Pyaar Karen,2005,28-Apr-05,Comedy,Rajeev Kaul (screenplay) | Anwar Khan (dialogue) | Anwar Khan (story) | Praful Parekh (screenplay),572,Raima Sen,82,Deepak Tijori,0,1
tt0374271,Tere Naam,2003,15-Aug-03,Romance,Bala (original story and screenplay) | Jainendra Jain (dialogue),573,Gul Panag,83,Shashanka Ghosh,0,5
tt0374660,Footpath,2003,15-Aug-03,Action | Crime | Drama,Mahesh Bhatt (screenplay) | Girish Dhamija (dialogue) | Vibha Singh (screenplay),574,Rakesh Bedi,84,Rahul Rawail,0,2
tt0374848,Main Madhuri Dixit Banna Chahti Hoon!,2003,7-Oct-03,Drama | Comedy,Makrand Deshpande (idea),575,Rati Agnihotri,85,Raksha Mistry,0,1
tt0374887,Munnabhai M.B.B.S.,2003,19-Dec-03,Comedy | Crime,Vidhu Vinod Chopra | Rajkumar Hirani | Lajan Joseph | Abbas Tyrewala (dialogue),576,Ali Fazal,86,Nagesh Kukunoor,0,6
tt0375611,Black,2005,4-Feb-05,Drama,Sanjay Leela Bhansali (screenplay) | Bhavani Iyer (English dialogue) | Bhavani Iyer (screenplay) | Prakash Kapadia (screenplay),577,Aarti Chhabria,87,Mahesh Manjrekar,0,4
tt0375733,Encounter: The Killing,2002,9-Aug-02,Crime | Drama,Ajay Phansekar,578,Satish Kaushik,88,Suparn Verma,0,1
tt0377126,Basti,2003,8-Aug-03,Action | Crime,N/A,579,Seema Biswas,89,Ashwini Chaudhary,0,1
tt0377131,Raghu Romeo,2003,18-Jun-04,Comedy,Rajat Kapoor (screenplay) | Sanjeev Sharma (script & lyrics) | Saurabh Shukla (dialogue),580,Sanjay Suri,90,Hansal Mehta,0,1
tt0377340,Aetbaar,2004,23-Jan-04,Drama | Musical | Romance,Robin Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue) | Sanjeev Duggal (screenplay),581,Arun Bakshi,91,Karan Razdan,0,1
tt0378025,Hawayein,2003,22-Aug-03,Drama | Romance,Ammtoje Mann (screenplay) | Harjit Singh (dialogue),582,Arya Babbar,92,Eeshwar Nivas,0,1
tt0378072,Hum Tum,2004,28-May-04,Drama | Romance | Comedy,Siddharth Anand (screenplay) | Kunal Kohli,583,Namrata Shirodkar,93,Hasnain Hyderabadwala,0,6
tt0378157,Kagaar: Life on the Edge,2003,10-Oct-03,Crime | Drama,Sujit Sen,584,Dipannita Sharma,94,Subhash Ghai,0,1
tt0379818,I Proud to Be an Indian,2004,13-Feb-04,Action,Vekeana Dhillon | Puneet Sira,585,Manu Rishi Chadha,95,Guddu Dhanoa,0,1
tt0380337,Ek Din 24 Ghante,2003,7-Nov-03,Thriller,N/A,586,Sharad S. Kapoor,96,Kabir Sadanand,0,1
tt0381090,Chupke Se,2003,12-Sep-03,Comedy | Musical | Romance,Abbas Tyrewala | Shona Urvashi,587,Farida Jalal,97,Kanti Shah,0,1
tt0381408,Market,2003,12-Sep-03,Drama | Musical,Miraq Mirza (screenplay) | Arshad Sidhiqi (story),588,Mugdha Godse,98,Robby Grewal,0,3
tt0382176,Master,2001,N/A,Action,Suneil Anand (story) | Raajesh Johri (dialogue),589,Riya Sen,99,Hriday Shetty,0,1
tt0382188,Mumbai Matinee,2003,26-Sep-03,Romance | Comedy,Anant Balani,590,Bhoomika Chawla,100,Anant Balani,0,1
tt0382383,Yuva,2004,22-May-04,Action | Adventure | Crime,Anurag Kashyap (dialogue) | Mani Ratnam (screenplay),591,Tulip Joshi,101,Kabeer Kaushik,0,3
tt0382385,Zameen,2003,26-Sep-03,Action,Robin Bhatt (additional screenplay) | Javed Siddiqui (dialogue) | Suparn Verma (screenplay) | Suparn Verma (story),592,Vijay Raaz,102,Amol Shetge,0,3
tt0383719,Xcuse Me,2003,26-Sep-03,Comedy,N/A,593,Hrishitaa Bhatt,103,Pankaj Parashar,1,1
tt0384491,Samay: When Time Strikes,2003,10-Oct-03,Thriller,Robby Grewal | Sameer Kohli,594,Dinesh Hingoo,104,N/A,0,1
tt0385351,Yeh Lamhe Judaai Ke,2004,9-Apr-04,Drama,N/A,595,Sadashiv Amrapurkar,105,Rajiv S. Ruia,0,1
tt0385564,Border Hindustan Ka,2003,20-Jun-03,Action | Romance,N/A,596,Mohnish Bahl,106,Ashu Trikha,0,1
tt0385782,Inteha,2003,24-Oct-03,Romance |Musical |Drama,Mahesh Bhatt | Girish Dhamija (dialogue),597,Farooq Shaikh,107,Tanuja Chandra,0,1
tt0385982,Raja Bhaiya,2003,24-Oct-03,Comedy | Drama,N/A,598,Vikram Gokhale,108,Mehul Kumar,0,1
tt0386121,Woh Tera Naam Tha,2004,N/A,Romance,J.P. Chowksey,599,Govind Namdeo,109,Ashok Tyagi,0,1
tt0387164,Dhoop,2003,7-Nov-03,Drama,Kumud Chaudhary (dialogue) | Kumud Chaudhary (story) | Sanjay Chauhan (dialogue),600,Kurush Deboo,110,Chandan Arora,0,1
tt0387325,Jodi Kya Banayi Wah Wah Ramji,2003,14-Nov-03,Comedy,Robin Bhatt | Anurag Prapanna | Umesh Shukla,601,Sahil Khan,111,Rahat Kazmi,0,1
tt0387486,Patth,2003,7-Nov-03,Drama,Salaam Khamboshi (dialogue) | Salaam Khamboshi (screenplay) | Salaam Khamboshi (story),602,Yash Tonk,112,Raj N. Sippy,0,1
tt0387678,Waisa Bhi Hota Hai Part II,2003,14-Nov-03,Comedy | Action | Crime,Javed Ahmed (screenplay) | Shashanka Ghosh (dialogue) | Junaid Memon (original script),603,Ishrat Ali,113,Ajai Sinha,0,1
tt0387989,Deewaar: Let's Bring Our Heroes Home,2004,25-Jun-04,War | Action | Drama,Anurag Kashyap (dialogue) | Shridhar Raghavan (screenplay),604,Milind Gunaji,114,Shyam Ramsay,0,1
tt0388315,Out of Control,2003,21-Nov-03,Comedy | Drama | Romance,Rakesh Bakshi (screenplay) | Rakesh Bakshi (story) | Aman Jaffery (dialogue) | Bolu Khan (dialogue) | Dev Kohli (lyrics) | Sanjeev Wadhwani (lyrics),605,Sudesh Berry,115,Jag Mundhra,0,2
tt0389726,Aanch,2003,26-Sep-03,Drama,Kamal Pandey,606,Rajit Kapoor,116,Kalpana Lajmi,0,1
tt0390532,Taj Mahal: A Monument of Love,2003,21-Nov-03,Drama | History | Romance,N/A,607,Nassar Abdulla,117,Ajay Chandhok,0,1
tt0390614,Waqt: The Race Against Time,2005,22-Apr-05,Comedy | Drama | Musical,Aatish Kapadia,608,Snehal Dabi,118,Puneet Sira,0,4
tt0391079,Dil Pardesi Ho Gayaa,2003,12-Dec-03,Romance | Drama,Shyam Gupta (dialogue) | Shyam Gupta (screenplay) | Saawan Kumar Tak (story),609,Sandali Sinha,1,Rajkumar Hirani,0,1
tt0391099,Duplicate Sholay,2002,N/A,Comedy,N/A,610,Kader Khan,2,Farah Khan,0,2
tt0391165,Fun2shh... Dudes in the 10th Century,2003,19-Dec-03,Comedy,Rajesh Khattar (screenplay) | Imtiaz Punjabi (story) | Praveen Raj (screenplay),611,Rajeev Khandelwal,3,Karan Johar,0,2
tt0391187,Ghaav: The Wound,2002,N/A,Action | Crime | Drama,N/A,612,Anupama Verma,4,Sajid Khan,0,1
tt0391274,Kismat,2004,20-Feb-04,Action | Drama,Robin Bhatt (screenplay) | Sutanu Gupta (screenplay) | Dilip Shukla (dialogue),613,Anang Desai,5,Rohit Shetty,0,1
tt0392625,Pratha,2002,N/A,Action | Drama | Thriller,N/A,614,Himesh Reshammiya,6,Kabir Khan,0,1
tt0392950,Ishq Hai Tumse,2004,2-Jan-04,Romance,Raman Bharadwaj (dialogue) | G. Krishna (screenplay) | Sana Yadi Reddy (concept),615,Bharati Achrekar,7,Anil Sharma,0,1
tt0392951,Mudda: The Issue,2003,12-Dec-03,Drama,Saurabh Shukla,616,Ashish Vidyarthi,8,Farhan Akhtar,0,1
tt0396044,Hadh: Life on the Edge of Death,2001,N/A,Action | Crime | Drama,N/A,617,Purab Kohli,9,Siddharth Anand,0,1
tt0396057,Hum Pyar Tumhi Se Kar Baithe,2002,8-Nov-02,Musical | Romance,Mohan Singh Rathor (dialogue) | Mohan Singh Rathor (screenplay) | Mohan Singh Rathor (story),618,Ila Arun,10,Anees Bazmee,0,1
tt0396690,Kisna: The Warrior Poet,2005,21-Jan-05,Drama | Musical | Romance,Sachin Bhowmick | Farrukh Dhondy | Subhash Ghai | Margaret Glover,619,Ram Kapoor,11,Prabhudheva,0,1
tt0396782,Paisa Vasool,2004,9-Jan-04,Comedy,Srinivas Bhashyam | Anurag Kashyap,620,Manoj Joshi,12,Shaad Ali,0,1
tt0397882,Ab Tumhare Hawale Watan Saathiyo,2004,24-Dec-04,Action | Drama | Romance,Shaktimaan Talwar (dialogue) | Shaktimaan Talwar (screenplay) | Shaktimaan Talwar (story),621,Preeti Jhangiani,13,Anurag Basu,0,1
tt0401532,Jaago,2004,6-Feb-04,Drama,K.K. Singh (dialogue) | K.K. Singh (screenplay) | K.K. Singh (story),622,Jacky Bhagnani,14,Mohit Suri,0,1
tt0402014,Ab Tak Chhappan,2004,27-Feb-04,Crime | Drama | Thriller,Sandeep Srivastava (dialogue) | Sandeep Srivastava (screenplay),623,Anuj Sawhney,15,Sanjay Leela Bhansali,0,5
tt0402606,Suno Sasurjee,2004,27-Feb-04,Action | Comedy | Musical,Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Anwar Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story),624,Neha Sharma,16,Imtiaz Ali,0,1
tt0402607,Tum: A Dangerous Obsession,2004,27-Feb-04,Drama | Romance | Thriller,Manisha Korde (dialogue) | Aruna Raje (screenplay) | Aruna Raje (story),625,Neena Gupta,17,Mani Ratnam,0,2
tt0403935,Action Jackson,2014,5-Dec-14,Action | Drama | Romance,A.C. Mughil | Prabhudheva | Shiraz Ahmed (dialogue),626,Gajendra Chouhan,18,David Dhawan,0,2
tt0405024,Hum Kaun Hai?,2004,3-Sep-04,Horror | Drama | Mystery,Talat Rekhi,627,Perizaad Zorabian,19,Aanand Rai,0,1
tt0405046,Insaaf: The Justice,2004,5-Mar-04,Drama,Anant Balani | Chinton Mokashi | Sudhindra Subhash,628,Aryan Vaid,20,Ashwani Dhir,0,1
tt0405266,Raincoat,2004,24-Dec-04,Drama | Romance,"Rituparno Ghosh (original dialogue) | O. Henry (adapted from the story ""Gift of Magi"")",629,Prateik,21,Raj Kumar Gupta,0,1
tt0405507,Murder,2004,2-Apr-04,Drama | Thriller,Anurag Basu | Subodh Chopra (dialogue),630,Sayaji Shinde,22,Rakeysh Omprakash Mehra,0,7
tt0405508,Rang De Basanti,2006,26-Jan-06,Drama,Renzil D'Silva (screenplay) | Rakeysh Omprakash Mehra (screenplay) | Kamlesh Pandey (story),631,Anita Hassandani,23,Sanjay Gadhvi,0,6
tt0406977,Masti,2004,9-Apr-04,Comedy | Crime | Mystery,Milap Zaveri (screenplay) | Tushar Hiranandani (screenplay) | Milap Zaveri (dialogue),632,Pooja Batra,24,Indra Kumar,0,6
tt0408837,Hawas,2004,26-Mar-04,Drama | Romance | Thriller,N/A,633,Vatsal Seth,25,Kunal Deshmukh,0,2
tt0408976,Krishna Cottage,2004,2-Apr-04,Comedy | Fantasy | Horror,N/A,634,Suman Ranganathan,26,Kunal Kohli,0,2
tt0409068,Muskaan,2004,26-Mar-04,Romance,Atul Sharma,635,Javed Jaffrey,27,Abhishek Kapoor,0,1
tt0409527,Shabd,2005,4-Feb-05,Drama,Sutapa Sikdar (dialogue) | Leena Yadav (screenplay) | Leena Yadav (story),636,Mukesh Bhatt,28,N. Chandra,0,1
tt0409724,Bardaasht,2004,23-Apr-04,Drama,Vikram Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue),637,Arjan Bajwa,29,Priyadarshan,0,1
tt0410591,Shart: The Challenge,2004,13-Aug-04,Romance,Puri Jagannadh,638,Kabir Bedi,30,Shoojit Sircar,0,1
tt0411815,Run,2004,14-May-04,Action | Comedy | Romance,N. Linguswamy (story) | N. Linguswamy (screenplay) | Kamal Pandey (dialogue),639,Mukul Dev,31,Ashutosh Gowariker,0,2
tt0414040,Gayab,2004,16-Jul-04,Fantasy,N/A,640,Shawar Ali,32,Ram Gopal Varma,0,3
tt0414503,Shaadi Ka Laddoo,2004,23-Apr-04,Comedy,Shashank Dabral,641,Ayesha Jhulka,33,Vishal Bhardwaj,0,2
tt0414713,Amu,2005,7-Jan-05,Drama,Shonali Bose,642,Rajesh Khanna,34,Abbas Alibhai Burmawalla,0,1
tt0414714,Girlfriend,2004,17-Jun-04,Drama,Karan Razdan,643,Birbal,35,Mastan Alibhai Burmawalla,0,3
tt0415003,Garv: Pride and Honour,2004,9-Jul-04,Action | Drama,Anirudh Dhodapkar (dialogue),644,Sayali Bhagat,36,Milan Luthria,0,3
tt0415373,WOH,2004,26-Mar-04,Crime | Drama | Thriller,Suneel Akhttar (dialogues) | Robin Bhatt (story) | Tapan Bhatt (dialogues) | Dev Kohli (lyrics),645,Kiran Kumar,37,Prakash Jha,0,1
tt0415768,Dus,2005,8-Jul-05,Action | Crime | Thriller,Anubhav Sinha (dialogue) | Vinay | Yash,646,Chunky Pandey,38,Sanjay Gupta,0,4
tt0415908,Kaal,2005,29-Apr-05,Thriller | Adventure | Mystery,Soham Shah (dialogue) | Soham Shah (screenplay) | Soham Shah (story),647,Mandira Bedi,39,Zoya Akhtar,0,4
tt0416120,Police Force: An Inside Story,2004,28-May-04,Action | Crime | Drama,Dilip Shukla,648,Makrand Deshpande,40,Madhur Bhandarkar,0,1
tt0416282,Vaastu Shastra,2004,22-Oct-04,Horror | Mystery,Charudutt Acharya,649,Aditya Srivastava,41,Vipul Amrutlal Shah,0,3
tt0416712,Elaan,2005,14-Jan-05,Action,Robin Bhatt | Vikram Bhatt,650,Nauheed Cyrusi,42,Pooja Bhatt,0,1
tt0418096,Rakht,2004,1-Sep-04,Horror | Thriller,Deepak Kulkarni (dialogue) | Deepak Kulkarni (story) | Vinay (screenplay) | Yash (screenplay),651,Abhay Bhargav,43,Anubhav Sinha,0,1
tt0418362,Mujhse Shaadi Karogi,2004,30-Jul-04,Comedy | Romance,Anees Bazmee | Rumi Jaffery (dialogue),652,Prashant Narayanan,44,Raj Kanwar,0,6
tt0418460,Aitraaz,2004,12-Nov-04,Drama | Thriller,Shiraz Ahmed (screenplay) | Shiraz Ahmed (story) | Aadesh K. Arjun (dialogue) | Shyam Goel (screenplay) | Shyam Goel (story),653,Puru Rajkumar,45,Anurag Kashyap,0,4
tt0418598,"Chot [Aaj Isko, Kal Tereko]",2004,18-Jun-04,Musical | Action | Crime,Nabh Kumar 'Raju' (story) | Atul Tiwari (dialogue) | Atul Tiwari (screenplay),654,Rohini Hattangadi,46,Krishna D.K.,0,1
tt0418880,Mere Jeevan Saathi,2006,3-Feb-06,Music | Romance,Suneel Darshan (story) | Robin Bhatt (screenplay) | K.K. Singh (dialogue) | Ravi Shankar Jaiswal (additional dialogue),655,Mukesh Ahuja,47,Vikram Bhatt,0,1
